ATF	1.0
0	251     
"Trace"	"Search"	"Category"	"State"	"Event Start Time (ms)"	"Event End Time (ms)"	"Baseline (mV)"	"Peak Amp (mV)"	"Time to Peak (ms)"	"Time of Peak (ms)"	"Antipeak Amp (mV)"	"Time to Antipeak (ms)"	"Time of Antipeak (ms)"	"Half-width (ms)"	"Half-amplitude (mV)"	"Time to Rise Half-amplitude (ms)"	"Time to Decay Half-amplitude (ms)"	"Rise Tau (ms)"	"Decay Tau (ms)"	"Max Rise Slope (mV/ms)"	"Time to Max Rise Slope (ms)"	"Max Decay Slope (mV/ms)"	"Time to Max Decay Slope (ms)"	"Rise Slope 10% to 90% (mV/ms)"	"Rise Time 10% to 90% (ms)"	"Decay Slope 90% to 10% (mV/ms)"	"Decay Time 90% to 10% (ms)"	"Area (mV · ms)"	"Inst. Freq. (Hz)"	"Interevent Interval (ms)"	"S.D. of Fit"	"Template Match"	" "	"G1: Midpoint, Cat 1"	"G1: Bin Count, Cat 1"	"G1: Midpoint, Cat 2"	"G1: Bin Count, Cat 2"	"G1: Midpoint, Cat 3"	"G1: Bin Count, Cat 3"	"G1: Midpoint, Cat 4"	"G1: Bin Count, Cat 4"	"G1: Midpoint, Cat 5"	"G1: Bin Count, Cat 5"	"G1: Midpoint, Cat 6"	"G1: Bin Count, Cat 6"	"G1: Midpoint, Cat 7"	"G1: Bin Count, Cat 7"	"G1: Midpoint, Cat 8"	"G1: Bin Count, Cat 8"	"G1: Midpoint, Cat 9"	"G1: Bin Count, Cat 9"	"G2: Midpoint, Cat 1"	"G2: Bin Count, Cat 1"	"G2: Midpoint, Cat 2"	"G2: Bin Count, Cat 2"	"G2: Midpoint, Cat 3"	"G2: Bin Count, Cat 3"	"G2: Midpoint, Cat 4"	"G2: Bin Count, Cat 4"	"G2: Midpoint, Cat 5"	"G2: Bin Count, Cat 5"	"G2: Midpoint, Cat 6"	"G2: Bin Count, Cat 6"	"G2: Midpoint, Cat 7"	"G2: Bin Count, Cat 7"	"G2: Midpoint, Cat 8"	"G2: Bin Count, Cat 8"	"G2: Midpoint, Cat 9"	"G2: Bin Count, Cat 9"	"G3: Midpoint, Cat 1"	"G3: Bin Count, Cat 1"	"G3: Midpoint, Cat 2"	"G3: Bin Count, Cat 2"	"G3: Midpoint, Cat 3"	"G3: Bin Count, Cat 3"	"G3: Midpoint, Cat 4"	"G3: Bin Count, Cat 4"	"G3: Midpoint, Cat 5"	"G3: Bin Count, Cat 5"	"G3: Midpoint, Cat 6"	"G3: Bin Count, Cat 6"	"G3: Midpoint, Cat 7"	"G3: Bin Count, Cat 7"	"G3: Midpoint, Cat 8"	"G3: Bin Count, Cat 8"	"G3: Midpoint, Cat 9"	"G3: Bin Count, Cat 9"	"G4: Midpoint, Cat 1"	"G4: Bin Count, Cat 1"	"G4: Midpoint, Cat 2"	"G4: Bin Count, Cat 2"	"G4: Midpoint, Cat 3"	"G4: Bin Count, Cat 3"	"G4: Midpoint, Cat 4"	"G4: Bin Count, Cat 4"	"G4: Midpoint, Cat 5"	"G4: Bin Count, Cat 5"	"G4: Midpoint, Cat 6"	"G4: Bin Count, Cat 6"	"G4: Midpoint, Cat 7"	"G4: Bin Count, Cat 7"	"G4: Midpoint, Cat 8"	"G4: Bin Count, Cat 8"	"G4: Midpoint, Cat 9"	"G4: Bin Count, Cat 9"	" "	"G1: ScPlot X, Cat 1"	"G1: ScPlot Y, Cat 1"	"G1: ScPlot X, Cat 2"	"G1: ScPlot Y, Cat 2"	"G1: ScPlot X, Cat 3"	"G1: ScPlot Y, Cat 3"	"G1: ScPlot X, Cat 4"	"G1: ScPlot Y, Cat 4"	"G1: ScPlot X, Cat 5"	"G1: ScPlot Y, Cat 5"	"G1: ScPlot X, Cat 6"	"G1: ScPlot Y, Cat 6"	"G1: ScPlot X, Cat 7"	"G1: ScPlot Y, Cat 7"	"G1: ScPlot X, Cat 8"	"G1: ScPlot Y, Cat 8"	"G1: ScPlot X, Cat 9"	"G1: ScPlot Y, Cat 9"	"G2: ScPlot X, Cat 1"	"G2: ScPlot Y, Cat 1"	"G2: ScPlot X, Cat 2"	"G2: ScPlot Y, Cat 2"	"G2: ScPlot X, Cat 3"	"G2: ScPlot Y, Cat 3"	"G2: ScPlot X, Cat 4"	"G2: ScPlot Y, Cat 4"	"G2: ScPlot X, Cat 5"	"G2: ScPlot Y, Cat 5"	"G2: ScPlot X, Cat 6"	"G2: ScPlot Y, Cat 6"	"G2: ScPlot X, Cat 7"	"G2: ScPlot Y, Cat 7"	"G2: ScPlot X, Cat 8"	"G2: ScPlot Y, Cat 8"	"G2: ScPlot X, Cat 9"	"G2: ScPlot Y, Cat 9"	"G3: ScPlot X, Cat 1"	"G3: ScPlot Y, Cat 1"	"G3: ScPlot X, Cat 2"	"G3: ScPlot Y, Cat 2"	"G3: ScPlot X, Cat 3"	"G3: ScPlot Y, Cat 3"	"G3: ScPlot X, Cat 4"	"G3: ScPlot Y, Cat 4"	"G3: ScPlot X, Cat 5"	"G3: ScPlot Y, Cat 5"	"G3: ScPlot X, Cat 6"	"G3: ScPlot Y, Cat 6"	"G3: ScPlot X, Cat 7"	"G3: ScPlot Y, Cat 7"	"G3: ScPlot X, Cat 8"	"G3: ScPlot Y, Cat 8"	"G3: ScPlot X, Cat 9"	"G3: ScPlot Y, Cat 9"	"G4: ScPlot X, Cat 1"	"G4: ScPlot Y, Cat 1"	"G4: ScPlot X, Cat 2"	"G4: ScPlot Y, Cat 2"	"G4: ScPlot X, Cat 3"	"G4: ScPlot Y, Cat 3"	"G4: ScPlot X, Cat 4"	"G4: ScPlot Y, Cat 4"	"G4: ScPlot X, Cat 5"	"G4: ScPlot Y, Cat 5"	"G4: ScPlot X, Cat 6"	"G4: ScPlot Y, Cat 6"	"G4: ScPlot X, Cat 7"	"G4: ScPlot Y, Cat 7"	"G4: ScPlot X, Cat 8"	"G4: ScPlot Y, Cat 8"	"G4: ScPlot X, Cat 9"	"G4: ScPlot Y, Cat 9"	" "	"g1: ScPlot X, Cat 1 (selected)"	"g1: ScPlot Y, Cat 1 (selected)"	"g1: ScPlot X, Cat 2 (selected)"	"g1: ScPlot Y, Cat 2 (selected)"	"g1: ScPlot X, Cat 3 (selected)"	"g1: ScPlot Y, Cat 3 (selected)"	"g1: ScPlot X, Cat 4 (selected)"	"g1: ScPlot Y, Cat 4 (selected)"	"g1: ScPlot X, Cat 5 (selected)"	"g1: ScPlot Y, Cat 5 (selected)"	"g1: ScPlot X, Cat 6 (selected)"	"g1: ScPlot Y, Cat 6 (selected)"	"g1: ScPlot X, Cat 7 (selected)"	"g1: ScPlot Y, Cat 7 (selected)"	"g1: ScPlot X, Cat 8 (selected)"	"g1: ScPlot Y, Cat 8 (selected)"	"g1: ScPlot X, Cat 9 (selected)"	"g1: ScPlot Y, Cat 9 (selected)"	"g2: ScPlot X, Cat 1 (selected)"	"g2: ScPlot Y, Cat 1 (selected)"	"g2: ScPlot X, Cat 2 (selected)"	"g2: ScPlot Y, Cat 2 (selected)"	"g2: ScPlot X, Cat 3 (selected)"	"g2: ScPlot Y, Cat 3 (selected)"	"g2: ScPlot X, Cat 4 (selected)"	"g2: ScPlot Y, Cat 4 (selected)"	"g2: ScPlot X, Cat 5 (selected)"	"g2: ScPlot Y, Cat 5 (selected)"	"g2: ScPlot X, Cat 6 (selected)"	"g2: ScPlot Y, Cat 6 (selected)"	"g2: ScPlot X, Cat 7 (selected)"	"g2: ScPlot Y, Cat 7 (selected)"	"g2: ScPlot X, Cat 8 (selected)"	"g2: ScPlot Y, Cat 8 (selected)"	"g2: ScPlot X, Cat 9 (selected)"	"g2: ScPlot Y, Cat 9 (selected)"	"g3: ScPlot X, Cat 1 (selected)"	"g3: ScPlot Y, Cat 1 (selected)"	"g3: ScPlot X, Cat 2 (selected)"	"g3: ScPlot Y, Cat 2 (selected)"	"g3: ScPlot X, Cat 3 (selected)"	"g3: ScPlot Y, Cat 3 (selected)"	"g3: ScPlot X, Cat 4 (selected)"	"g3: ScPlot Y, Cat 4 (selected)"	"g3: ScPlot X, Cat 5 (selected)"	"g3: ScPlot Y, Cat 5 (selected)"	"g3: ScPlot X, Cat 6 (selected)"	"g3: ScPlot Y, Cat 6 (selected)"	"g3: ScPlot X, Cat 7 (selected)"	"g3: ScPlot Y, Cat 7 (selected)"	"g3: ScPlot X, Cat 8 (selected)"	"g3: ScPlot Y, Cat 8 (selected)"	"g3: ScPlot X, Cat 9 (selected)"	"g3: ScPlot Y, Cat 9 (selected)"	"g4: ScPlot X, Cat 1 (selected)"	"g4: ScPlot Y, Cat 1 (selected)"	"g4: ScPlot X, Cat 2 (selected)"	"g4: ScPlot Y, Cat 2 (selected)"	"g4: ScPlot X, Cat 3 (selected)"	"g4: ScPlot Y, Cat 3 (selected)"	"g4: ScPlot X, Cat 4 (selected)"	"g4: ScPlot Y, Cat 4 (selected)"	"g4: ScPlot X, Cat 5 (selected)"	"g4: ScPlot Y, Cat 5 (selected)"	"g4: ScPlot X, Cat 6 (selected)"	"g4: ScPlot Y, Cat 6 (selected)"	"g4: ScPlot X, Cat 7 (selected)"	"g4: ScPlot Y, Cat 7 (selected)"	"g4: ScPlot X, Cat 8 (selected)"	"g4: ScPlot Y, Cat 8 (selected)"	"g4: ScPlot X, Cat 9 (selected)"	"g4: ScPlot Y, Cat 9 (selected)"
1	1	1	A	232592.797	232610.109	-71.52069	-11.02628	5.125	232597.922	6.70931	14.750	232607.547	0.56779	-5.51314	4.682	5.250	0.21602	4.81154	-112.725	1.836	139.411	7.383	-4.77910	1.20164	1.93352	1.04933	-27.94627	0.95831	1043.50012	N/A	4.23600																																																																																																																																																																																																																											
1	1	1	A	233401.422	233418.734	-75.24667	-39.48573	5.078	233406.500	3.43686	17.281	233418.703	3.01685	-19.74287	4.097	7.113	0.93424	2.59102	-173.006	3.570	112.723	10.695	-16.10523	1.46941	5.45525	5.51617	-181.96947	1.23674	808.57813	N/A	10.11916																																																																																																																																																																																																																											
1	1	1	A	234313.234	234330.578	-71.49136	-11.57306	5.781	234319.016	8.33897	2.109	234315.344	0.49096	-5.78653	5.398	5.889	1.57182	2.52007	-135.651	3.352	143.504	3.117	-2.18774	1.99840	1.06299	2.23651	-26.73612	1.09587	912.51563	N/A	4.52809																																																																																																																																																																																																																											
1	1	1	A	234941.797	234959.109	-74.02792	-40.14842	5.891	234947.688	9.78195	1.547	234943.344	4.07969	-20.07421	3.828	7.908	1.04421	5.00912	-151.629	3.789	132.218	9.539	-12.38748	2.45030	3.82915	7.13997	-213.03552	1.59065	628.67188	N/A	8.92679																																																																																																																																																																																																																											
1	1	1	A	235540.547	235557.875	-73.52654	-29.44092	4.828	235545.375	7.36129	1.688	235542.234	3.54263	-14.72046	4.199	7.741	1.05074	15.54193	-137.827	4.242	168.312	3.633	-22.43531	0.99312	3.60098	5.55245	-130.55212	1.67312	597.68750	N/A	9.94973																																																																																																																																																																																																																											
1	1	1	A	235997.594	236014.938	-75.62453	-43.91854	5.031	236002.625	7.70916	2.922	236000.516	3.14613	-21.95927	3.995	7.141	0.50603	3.47779	-159.058	3.273	146.108	2.602	-26.25062	1.27688	6.28808	5.58820	-160.28503	2.18699	457.25012	N/A	10.17761																																																																																																																																																																																																																											
1	1	1	A	236023.844	236041.156	-72.56107	-21.95895	5.656	236029.500	6.31230	1.344	236025.188	1.53246	-10.97947	4.254	5.787	0.29139	4.86771	-136.387	5.602	162.469	0.070	-4.79607	1.80735	1.54816	3.67621	-63.90450	37.20930	26.87500	N/A	7.70375																																																																																																																																																																																																																											
1	1	1	A	237078.547	237095.875	-71.28119	-21.62416	4.969	237083.516	6.33256	3.188	237081.734	2.74865	-10.81208	4.190	6.939	2.14693	18.78814	-162.341	3.461	141.199	2.977	-9.26462	1.48244	2.84883	4.21683	-84.57273	0.94875	1054.01550	N/A	8.39388																																																																																																																																																																																																																											
1	1	1	A	237159.234	237176.578	-72.40379	-41.41336	4.984	237164.219	5.89151	2.578	237161.813	3.35544	-20.70668	3.903	7.259	1.09356	2.55987	-167.521	0.414	136.826	2.289	-19.96908	1.27249	6.74311	4.63134	-150.77834	12.39109	80.70313	N/A	12.65429																																																																																																																																																																																																																											
1	1	1	A	237699.906	237717.219	-71.48946	-30.29181	5.141	237705.047	6.52881	0.938	237700.844	1.85774	-15.14590	4.126	5.984	0.43931	2.00299	-137.480	0.664	124.769	3.445	-16.40408	1.20506	3.03490	5.92750	-118.26913	1.84902	540.82794	N/A	9.98143																																																																																																																																																																																																																											
1	1	1	A	238190.984	238208.297	-73.47205	-14.87108	5.000	238195.984	7.02589	1.922	238192.906	2.28450	-7.43554	4.142	6.426	0.26023	1.57995	-129.645	2.102	139.997	5.289	-8.19905	1.09879	2.40863	3.21870	-57.86781	2.03692	490.93768	N/A	5.89172																																																																																																																																																																																																																											
1	1	1	A	238632.297	238649.609	-77.53214	-37.48485	4.688	238636.984	9.27946	0.906	238633.203	4.43099	-18.74243	3.826	8.257	1.58438	10.34159	-133.633	3.773	125.317	1.320	-24.66584	1.21520	4.88451	6.19881	-158.37418	2.26757	441.00000	N/A	8.98054																																																																																																																																																																																																																											
1	1	1	A	238648.438	238665.750	-74.06818	-17.55365	6.328	238654.766	4.20340	14.203	238662.641	0.43488	-8.77682	6.081	6.516	0.38909	0.37859	-153.260	3.352	124.336	0.180	-1.86666	3.16537	2.75308	1.91943	-75.02552	56.23941	17.78112	N/A	4.79501																																																																																																																																																																																																																											
1	1	1	A	239048.516	239065.828	-71.77974	-23.28576	5.281	239053.797	8.02668	0.422	239048.938	2.89256	-11.64288	4.288	7.180	0.28346	3.84250	-121.044	3.898	206.725	1.898	-7.34902	1.39270	3.11829	4.76696	-85.71844	2.50607	399.03113	N/A	9.19799																																																																																																																																																																																																																											
1	1	1	A	240087.422	240104.734	-75.10236	-44.22808	5.656	240093.078	8.96479	2.078	240089.500	3.29100	-22.11404	4.026	7.317	0.41763	2.38470	-135.666	2.727	145.701	2.992	-14.10265	1.92863	4.09175	7.15945	-192.74030	0.96220	1039.28149	N/A	11.46453																																																																																																																																																																																																																											
1	1	1	A	240395.813	240413.156	-72.87099	-29.80627	5.625	240401.438	5.87221	0.250	240396.063	3.41650	-14.90314	3.962	7.378	0.67915	4.68972	-122.058	3.961	128.562	3.992	-8.40197	2.36043	4.18621	4.63218	-121.44002	3.24297	308.35925	N/A	9.94725																																																																																																																																																																																																																											
1	1	1	A	240506.578	240523.891	-69.21061	-11.71047	4.719	240511.297	6.33565	16.609	240523.188	0.75138	-5.85524	4.485	5.236	0.16941	1.79679	-133.427	2.492	136.196	11.836	-14.23496	0.57515	1.12506	2.15242	-27.50664	9.10255	109.85935	N/A	4.73072																																																																																																																																																																																																																											
1	1	1	A	240920.953	240938.297	-71.12757	-11.55387	5.547	240926.500	5.92156	15.172	240936.125	0.61313	-5.77694	5.059	5.672	2.07012	0.73435	-138.992	2.461	112.348	9.570	-1.97735	1.08153	6.27167	1.02666	-38.99032	2.40846	415.20313	N/A	4.03199																																																																																																																																																																																																																											
1	1	1	A	242265.359	242282.672	-70.97472	-14.79959	6.234	242271.594	4.42323	15.516	242280.875	0.75373	-7.39980	5.660	6.414	0.52542	2.63695	-164.506	4.430	135.681	3.352	-1.97611	2.87604	29.13285	0.33757	-57.15776	0.74344	1345.09387	N/A	6.46064																																																																																																																																																																																																																											
1	1	1	A	242886.203	242903.516	-74.72115	-55.32587	5.000	242891.203	9.97692	3.078	242889.281	3.70363	-27.66293	4.042	7.745	0.48955	3.59980	-189.775	4.086	154.369	2.727	-36.20839	1.18792	8.40420	5.61295	-234.07916	1.61392	619.60925	N/A	12.51759																																																																																																																																																																																																																											
1	1	1	A	243299.625	243316.938	-72.60622	-24.35475	5.109	243304.734	6.75820	0.422	243300.047	1.96546	-12.17738	4.268	6.233	0.29726	7.07101	-143.494	5.023	154.663	4.414	-7.21758	1.40491	2.75977	4.60078	-112.27727	2.41820	413.53128	N/A	7.49379																																																																																																																																																																																																																											
1	1	1	A	243465.563	243482.875	-74.08008	-21.66427	4.750	243470.313	7.22665	0.234	243465.797	2.66026	-10.83214	4.209	6.869	0.42999	7.71126	-117.169	4.242	131.525	6.320	-16.40098	0.90156	1.90858	6.24663	-98.44936	6.03944	165.57813	N/A	7.62317																																																																																																																																																																																																																											
1	1	1	A	244643.047	244660.375	-70.67754	-15.94876	5.172	244648.219	7.68282	15.375	244658.422	1.81557	-7.97438	4.360	6.175	0.10622	2.32164	-141.419	1.383	160.029	4.273	-6.90375	0.95038	2.53784	3.15125	-45.27859	0.84896	1177.90637	N/A	6.30662																																																																																																																																																																																																																											
1	1	1	A	245467.766	245485.078	-73.39134	-39.05770	5.391	245473.156	7.29729	1.781	245469.547	3.25464	-19.52885	4.000	7.255	0.68211	10.14948	-165.668	0.445	136.600	4.070	-16.86719	1.81800	4.46395	6.32636	-185.74754	1.21221	824.93726	N/A	10.47173																																																																																																																																																																																																																											
1	1	1	A	245657.297	245674.609	-71.37228	-21.69787	5.563	245662.859	5.06421	16.297	245673.594	1.65643	-10.84893	4.907	6.564	0.28046	1.73768	-154.856	5.508	159.956	1.633	-5.06028	1.73756	3.77305	2.76596	-77.07411	5.27139	189.70337	N/A	8.12031																																																																																																																																																																																																																											
1	1	1	A	246194.938	246212.250	-74.32635	-40.71166	5.344	246200.281	9.08264	2.406	246197.344	3.77513	-20.35583	3.873	7.648	1.09584	2.91997	-145.675	4.555	133.168	0.070	-17.17655	1.72384	3.89275	7.58826	-182.34189	1.86074	537.42175	N/A	10.58468																																																																																																																																																																																																																											
1	1	1	A	246517.313	246534.656	-74.04025	-30.84826	5.344	246522.656	7.00948	3.125	246520.438	3.53798	-15.42413	4.174	7.712	0.57023	14.97447	-148.507	4.773	116.494	3.398	-15.87057	1.51101	4.70866	5.48181	-128.96008	3.10198	322.37500	N/A	10.24361																																																																																																																																																																																																																											
1	1	1	A	246662.766	246680.078	-72.50842	-16.64643	5.531	246668.297	7.29439	17.297	246680.063	0.19426	-8.32321	5.426	5.620	0.26876	1.13304	-135.169	1.789	165.199	0.055	-2.30433	1.77746	2.38960	2.35262	-40.88425	6.86622	145.64050	N/A	5.65666																																																																																																																																																																																																																											
1	1	1	A	247117.797	247135.109	-71.83315	-40.77463	5.219	247123.016	6.25014	0.703	247118.500	3.05252	-20.38732	4.039	7.091	0.62472	8.94159	-131.938	0.758	163.208	0.055	-19.03697	1.57548	5.03533	5.71767	-174.29616	2.19916	454.71899	N/A	11.13590																																																																																																																																																																																																																											
1	1	1	A	248306.156	248323.469	-72.57962	-18.60589	4.766	248310.922	6.32325	12.109	248318.266	2.09108	-9.30295	3.999	6.090	3.03708	1.73683	-128.656	4.492	188.063	7.273	-10.10081	1.30327	3.31202	3.61711	-64.08529	0.84182	1187.90613	N/A	5.46093																																																																																																																																																																																																																											
1	1	1	A	248527.219	248544.531	-69.21699	-26.18896	5.469	248532.688	7.60150	2.000	248529.219	2.53162	-13.09448	4.090	6.621	0.46856	2.67132	-164.554	4.133	141.915	2.617	-8.16187	1.84067	3.87299	4.58512	-94.95328	4.50926	221.76593	N/A	9.91070																																																																																																																																																																																																																											
1	1	1	A	249599.734	249617.078	-71.46690	-23.60788	5.250	249604.984	8.08827	15.000	249614.734	1.56728	-11.80394	4.425	5.992	0.32331	1.78807	-120.766	0.180	125.786	7.805	-9.87672	1.26133	3.79731	3.36855	-46.36845	0.93258	1072.29675	N/A	5.86963																																																																																																																																																																																																																											
1	1	1	A	249616.484	249633.797	-70.79049	-14.80725	5.469	249621.953	6.53887	2.156	249618.641	0.70817	-7.40363	4.996	5.704	0.82290	10.80165	-157.484	2.227	136.780	3.336	-4.35320	1.45677	4.05049	1.72270	-39.95378	58.93186	16.96875	N/A	6.21911																																																																																																																																																																																																																											
1	1	1	A	249686.281	249703.594	-72.25311	-37.86235	6.078	249692.359	9.20229	0.266	249686.547	3.62559	-18.93118	4.028	7.653	0.50395	2.00404	-123.365	1.648	170.824	1.836	-10.44782	2.17254	5.04971	5.17024	-159.10896	14.20332	70.40607	N/A	11.71638																																																																																																																																																																																																																											
1	1	1	A	249825.938	249843.250	-74.38229	-29.21732	5.328	249831.266	8.18099	1.781	249827.719	2.98199	-14.60866	4.088	7.070	0.48031	11.18330	-127.186	3.289	155.443	0.930	-14.68114	1.44373	3.53230	5.96513	-113.84756	7.19910	138.90630	N/A	7.21534																																																																																																																																																																																																																											
1	1	1	A	249840.547	249857.875	-71.62984	-20.55691	5.609	249846.156	5.68691	16.000	249856.547	2.39707	-10.27846	4.021	6.418	0.19045	2.27954	-156.178	3.758	129.010	1.758	-3.61087	1.80699	3.24909	3.20175	-71.04872	67.15578	14.89075	N/A	6.09232																																																																																																																																																																																																																											
1	1	1	A	251060.578	251077.891	-69.26906	-17.88737	4.188	251064.766	6.91423	0.797	251061.375	3.16887	-8.94369	3.454	6.622	5.12367	11.59305	-151.854	2.836	121.566	8.180	-6.75208	1.31251	1.47920	5.99366	-86.54624	0.82061	1218.60925	N/A	6.87787																																																																																																																																																																																																																											
1	1	1	A	251498.656	251515.969	-70.51869	-14.03750	4.469	251503.125	4.82959	0.891	251499.547	0.65034	-7.01875	4.205	4.856	1.12642	8.58153	-108.132	0.930	137.147	11.305	-4.64704	0.92987	1.78320	2.97508	-49.63145	2.28123	438.35934	N/A	6.03007																																																																																																																																																																																																																											
1	1	1	A	252027.703	252045.016	-69.86868	-17.68249	5.844	252033.547	7.61810	1.219	252028.922	0.67228	-8.84125	5.703	6.375	0.32157	2.19965	-134.670	4.023	137.330	10.867	-3.96751	2.04629	2.84912	3.17918	-63.71342	1.88529	530.42188	N/A	7.03188																																																																																																																																																																																																																											
1	1	1	A	252308.375	252325.719	-72.30775	-15.48459	6.391	252314.766	6.66253	2.031	252310.406	0.28834	-7.74230	6.277	6.566	0.52900	0.44565	-150.984	2.836	169.215	9.086	-1.28995	2.94265	1.79691	1.91156	-64.06035	3.55595	281.21878	N/A	4.34018																																																																																																																																																																																																																											
1	1	1	A	252692.641	252709.953	-73.81264	-40.80449	4.953	252697.594	6.20479	2.953	252695.594	3.81163	-20.40224	4.117	7.928	0.51312	15.45053	-120.138	3.945	133.226	5.258	-27.88500	1.12038	5.16384	5.92140	-177.73830	2.61214	382.82800	N/A	11.21372																																																																																																																																																																																																																											
1	1	1	A	253065.125	253082.438	-70.36749	-24.57205	4.875	253070.000	6.46487	14.750	253079.875	2.18417	-12.28602	4.287	6.471	1.54074	9.29756	-122.293	1.086	143.969	9.805	-13.26346	1.15037	3.48144	4.80212	-76.48080	2.68524	372.40637	N/A	9.17862																																																																																																																																																																																																																											
1	1	1	A	253734.906	253752.219	-74.54936	-34.52697	5.188	253740.094	8.31870	2.578	253737.484	2.98692	-17.26348	3.955	6.942	0.55037	9.63207	-130.904	3.602	163.505	7.602	-18.65215	1.42827	5.19397	4.09446	-167.00499	1.49233	670.09369	N/A	8.91863																																																																																																																																																																																																																											
1	1	1	A	254321.422	254338.734	-69.66192	-25.59099	6.422	254327.844	9.53266	1.875	254323.297	3.71660	-12.79549	3.883	7.599	0.25671	2.83246	-161.407	2.523	164.754	5.867	-3.56891	2.69210	3.67132	4.06414	-104.04027	1.70140	587.75018	N/A	10.08046																																																																																																																																																																																																																											
1	1	1	A	254458.547	254475.875	-71.34419	-22.42936	5.016	254463.563	7.33355	1.188	254459.734	3.10405	-11.21468	4.200	7.304	0.86951	9.30352	-135.291	4.867	155.178	4.289	-12.33912	1.26831	2.74103	4.21512	-110.82368	7.36818	135.71875	N/A	8.25713																																																																																																																																																																																																																											
1	1	1	A	254561.438	254578.750	-73.10648	-40.80320	5.047	254566.484	8.24177	2.656	254564.094	3.15538	-20.40160	4.133	7.288	1.04689	4.90486	-162.491	3.711	143.403	9.961	-19.21895	1.29176	3.85095	8.08726	-191.52963	9.71612	102.92175	N/A	9.63607																																																																																																																																																																																																																											
1	1	1	A	254948.422	254965.734	-68.25403	-12.46709	5.594	254954.016	4.98145	13.281	254961.703	0.84537	-6.23354	5.217	6.062	2.16367	0.62061	-118.246	0.367	117.409	5.211	-3.11154	1.76091	5.01117	1.20267	-31.30630	2.58044	387.53137	N/A	4.59290																																																																																																																																																																																																																											
1	1	1	A	256924.359	256941.672	-73.86883	-37.53326	5.297	256929.656	7.29919	0.625	256924.984	4.29917	-18.76663	3.978	8.277	0.43056	15.92377	-163.694	3.633	182.804	2.070	-11.98892	1.85815	3.66148	7.21541	-189.61725	0.50616	1975.64063	N/A	9.17350																																																																																																																																																																																																																											
1	1	1	A	257111.813	257129.156	-70.35301	-26.11565	4.828	257116.641	6.63913	13.375	257125.188	3.17959	-13.05783	3.928	7.108	0.26360	37.38760	-124.822	3.758	149.633	5.430	-15.33760	1.02051	3.55713	4.99300	-98.47258	5.34804	186.98425	N/A	9.97420																																																																																																																																																																																																																											
1	1	1	A	257626.781	257644.094	-73.12157	-30.36677	6.625	257633.406	5.99178	1.406	257628.188	3.55617	-15.18338	3.940	7.497	0.70917	4.31709	-150.206	3.570	170.582	0.820	-4.98693	2.94894	3.61197	4.55293	-154.55701	1.93511	516.76556	N/A	8.76056																																																																																																																																																																																																																											
1	1	1	A	257718.578	257735.891	-72.13480	-27.91171	4.922	257723.500	7.85332	2.797	257721.375	2.85940	-13.95586	3.888	6.748	0.69846	5.11937	-133.915	0.211	141.965	3.492	-16.81863	1.34449	2.87041	6.91071	-127.45033	11.09955	90.09377	N/A	9.19827																																																																																																																																																																																																																											
1	1	1	A	259318.766	259336.078	-70.77679	-22.83421	5.672	259324.438	5.73517	2.031	259320.797	2.56577	-11.41711	4.093	6.659	0.35672	2.28548	-112.751	3.008	125.310	1.195	-10.13915	1.61044	4.45597	3.20519	-79.39558	0.62463	1600.93738	N/A	10.04002																																																																																																																																																																																																																											
1	1	1	A	259539.500	259556.813	-70.35842	-23.92625	5.234	259544.734	6.49359	0.594	259540.094	3.16058	-11.96313	4.193	7.354	3.15443	5.70698	-130.313	3.789	139.472	10.695	-9.98350	1.87365	2.41427	6.92981	-107.04472	4.53933	220.29700	N/A	8.91525																																																																																																																																																																																																																											
1	1	1	A	259750.203	259767.516	-73.01773	-40.97570	5.422	259755.625	7.53731	1.422	259751.625	3.49933	-20.48785	3.810	7.309	0.67340	3.46080	-146.353	3.352	126.304	3.523	-16.30501	1.70264	6.09037	5.26094	-181.43614	4.74180	210.89059	N/A	11.03633																																																																																																																																																																																																																											
1	1	1	A	260652.516	260669.828	-70.47453	-22.55752	4.969	260657.484	4.78418	2.797	260655.313	3.46573	-11.27876	4.172	7.638	0.59768	5.51387	-115.311	0.180	179.256	9.023	-11.96844	1.27948	2.49843	5.95637	-99.31522	1.10882	901.85925	N/A	8.75369																																																																																																																																																																																																																											
1	1	1	A	260654.438	260671.750	-71.11963	-21.91242	3.047	260657.484	6.40501	15.984	260670.422	3.45727	-10.95621	2.255	5.713	0.59768	5.29650	-109.979	0.914	179.256	9.023	-11.96844	1.27467	2.49099	5.94466	-88.34818	7999998.50000	0.00013	N/A	4.01242																																																																																																																																																																																																																											
1	1	1	A	261114.938	261132.250	-71.27755	-15.33333	4.281	261119.219	6.12782	13.781	261128.719	0.59547	-7.66666	4.006	4.602	1.38219	6.62364	-109.527	3.711	147.865	9.430	-22.24875	0.52156	2.25246	4.16333	-58.19370	2.16575	461.73438	N/A	6.86932																																																																																																																																																																																																																											
1	1	1	A	261394.938	261412.250	-70.02546	-30.31519	5.297	261400.234	7.72433	3.109	261398.047	2.98867	-15.15759	4.023	7.012	0.51985	7.15761	-120.667	0.773	130.303	9.820	-14.00234	1.60431	4.62638	4.67944	-110.41340	3.55852	281.01563	N/A	10.88361																																																																																																																																																																																																																											
